property_id,check_in_date,room_category,successful_bookings,capacity,revenue,occupancy_percentage,day_of_week,day_type
18560,2022-06-21,RT3,11,24,1100,45.83333333333333,Tuesday,Weekday
16560,2022-06-21,RT4,2,7,200,28.57142857142857,Tuesday,Weekday
16558,2022-06-21,RT4,2,3,200,66.66666666666666,Tuesday,Weekday
19563,2022-06-21,RT4,4,6,400,66.66666666666666,Tuesday,Weekday
18561,2022-06-21,RT4,4,9,400,44.44444444444444,Tuesday,Weekday
16561,2022-06-21,RT4,6,10,600,60.0,Tuesday,Weekday
17560,2022-06-21,RT4,6,13,600,46.15384615384615,Tuesday,Weekday
17564,2022-06-21,RT4,6,17,600,35.294117647058826,Tuesday,Weekday
19559,2022-06-21,RT4,1,3,100,33.33333333333333,Tuesday,Weekday
18560,2022-06-21,RT4,9,15,900,60.0,Tuesday,Weekday
19560,2022-06-21,RT4,10,16,1000,62.5,Tuesday,Weekday
18559,2022-06-21,RT4,6,19,600,31.57894736842105,Tuesday,Weekday
17563,2022-06-21,RT4,9,19,900,47.368421052631575,Tuesday,Weekday
19562,2022-06-21,RT4,6,14,600,42.857142857142854,Tuesday,Weekday
17559,2022-06-21,RT4,9,14,900,64.28571428571429,Tuesday,Weekday
18558,2022-06-21,RT4,8,20,800,40.0,Tuesday,Weekday
18562,2022-06-21,RT4,10,20,1000,50.0,Tuesday,Weekday
18563,2022-06-21,RT4,7,18,700,38.88888888888889,Tuesday,Weekday
16563,2022-06-21,RT4,11,18,1100,61.111111111111114,Tuesday,Weekday
16559,2022-06-21,RT4,10,18,1000,55.55555555555556,Tuesday,Weekday
16562,2022-06-21,RT4,3,6,300,50.0,Tuesday,Weekday
17558,2022-06-21,RT4,3,6,300,50.0,Tuesday,Weekday
17562,2022-06-21,RT4,3,6,300,50.0,Tuesday,Weekday
19558,2022-06-21,RT4,3,7,300,42.857142857142854,Tuesday,Weekday
19561,2022-06-21,RT4,3,7,300,42.857142857142854,Tuesday,Weekday
17561,2022-06-21,RT4,3,4,300,75.0,Tuesday,Weekday
19563,2022-06-22,RT3,11,29,1100,37.93103448275862,Wednesday,Weekday
16559,2022-06-22,RT1,15,30,1500,50.0,Wednesday,Weekday
18560,2022-06-22,RT1,14,30,1400,46.666666666666664,Wednesday,Weekday
19562,2022-06-22,RT1,15,30,1500,50.0,Wednesday,Weekday
19563,2022-06-22,RT1,12,30,1200,40.0,Wednesday,Weekday
17558,2022-06-22,RT1,8,19,800,42.10526315789473,Wednesday,Weekday
16558,2022-06-22,RT1,10,19,1000,52.63157894736842,Wednesday,Weekday
17560,2022-06-22,RT1,16,40,1600,40.0,Wednesday,Weekday
19558,2022-06-22,RT1,12,40,1200,30.0,Wednesday,Weekday
19560,2022-06-22,RT1,12,26,1200,46.15384615384615,Wednesday,Weekday
17561,2022-06-22,RT1,15,26,1500,57.692307692307686,Wednesday,Weekday
16560,2022-06-22,RT1,14,34,1400,41.17647058823529,Wednesday,Weekday
16561,2022-06-22,RT1,11,18,1100,61.111111111111114,Wednesday,Weekday
16562,2022-06-22,RT1,11,31,1100,35.483870967741936,Wednesday,Weekday
16563,2022-06-22,RT1,20,41,2000,48.78048780487805,Wednesday,Weekday
17559,2022-06-22,RT1,14,32,1400,43.75,Wednesday,Weekday
17562,2022-06-22,RT1,7,20,700,35.0,Wednesday,Weekday
17563,2022-06-22,RT1,10,25,1000,40.0,Wednesday,Weekday
18558,2022-06-22,RT1,5,15,500,33.33333333333333,Wednesday,Weekday
18559,2022-06-22,RT1,15,42,1500,35.714285714285715,Wednesday,Weekday
18561,2022-06-22,RT1,15,33,1500,45.45454545454545,Wednesday,Weekday
18562,2022-06-22,RT1,17,38,1700,44.73684210526316,Wednesday,Weekday
18563,2022-06-22,RT1,13,27,1300,48.148148148148145,Wednesday,Weekday
19559,2022-06-22,RT1,9,24,900,37.5,Wednesday,Weekday
19561,2022-06-22,RT1,15,36,1500,41.66666666666667,Wednesday,Weekday
17564,2022-06-22,RT1,5,16,500,31.25,Wednesday,Weekday
19562,2022-06-22,RT2,12,23,1200,52.17391304347826,Wednesday,Weekday
18563,2022-06-22,RT2,13,29,1300,44.827586206896555,Wednesday,Weekday
17561,2022-06-22,RT2,19,36,1900,52.77777777777778,Wednesday,Weekday
17558,2022-06-22,RT2,22,50,2200,44.0,Wednesday,Weekday
16562,2022-06-22,RT2,18,43,1800,41.86046511627907,Wednesday,Weekday
16561,2022-06-22,RT2,13,24,1300,54.166666666666664,Wednesday,Weekday
16558,2022-06-22,RT2,10,22,1000,45.45454545454545,Wednesday,Weekday
19560,2022-06-22,RT2,19,38,1900,50.0,Wednesday,Weekday
16563,2022-06-22,RT2,19,38,1900,50.0,Wednesday,Weekday
16559,2022-06-22,RT2,22,41,2200,53.65853658536586,Wednesday,Weekday
19559,2022-06-22,RT2,19,41,1900,46.34146341463415,Wednesday,Weekday
19558,2022-06-22,RT2,13,39,1300,33.33333333333333,Wednesday,Weekday
17559,2022-06-22,RT2,23,39,2300,58.97435897435898,Wednesday,Weekday
16560,2022-06-22,RT2,14,34,1400,41.17647058823529,Wednesday,Weekday
18562,2022-06-22,RT2,21,34,2100,61.76470588235294,Wednesday,Weekday
18559,2022-06-22,RT2,17,44,1700,38.63636363636363,Wednesday,Weekday
17563,2022-06-22,RT2,23,44,2300,52.27272727272727,Wednesday,Weekday
17562,2022-06-22,RT2,10,30,1000,33.33333333333333,Wednesday,Weekday
18558,2022-06-22,RT2,15,30,1500,50.0,Wednesday,Weekday
17564,2022-06-22,RT2,19,40,1900,47.5,Wednesday,Weekday
18561,2022-06-22,RT2,18,40,1800,45.0,Wednesday,Weekday
18560,2022-06-22,RT2,20,40,2000,50.0,Wednesday,Weekday
17560,2022-06-22,RT2,18,45,1800,40.0,Wednesday,Weekday
19561,2022-06-22,RT2,18,45,1800,40.0,Wednesday,Weekday
19563,2022-06-22,RT2,19,45,1900,42.22222222222222,Wednesday,Weekday
19562,2022-06-22,RT3,15,29,1500,51.724137931034484,Wednesday,Weekday
19561,2022-06-22,RT3,12,29,1200,41.37931034482759,Wednesday,Weekday
18562,2022-06-22,RT3,16,29,1600,55.172413793103445,Wednesday,Weekday
17558,2022-06-22,RT3,13,27,1300,48.148148148148145,Wednesday,Weekday
17562,2022-06-22,RT3,11,27,1100,40.74074074074074,Wednesday,Weekday
19559,2022-06-22,RT3,13,27,1300,48.148148148148145,Wednesday,Weekday
16559,2022-06-22,RT3,16,32,1600,50.0,Wednesday,Weekday
16558,2022-06-22,RT3,4,8,400,50.0,Wednesday,Weekday
16562,2022-06-22,RT3,7,18,700,38.88888888888889,Wednesday,Weekday
17559,2022-06-22,RT3,7,16,700,43.75,Wednesday,Weekday
18559,2022-06-22,RT3,7,23,700,30.434782608695656,Wednesday,Weekday
17563,2022-06-22,RT3,8,16,800,50.0,Wednesday,Weekday
19558,2022-06-22,RT3,8,21,800,38.095238095238095,Wednesday,Weekday
17564,2022-06-22,RT3,8,24,800,33.33333333333333,Wednesday,Weekday
16560,2022-06-22,RT3,9,20,900,45.0,Wednesday,Weekday
18563,2022-06-22,RT3,9,23,900,39.130434782608695,Wednesday,Weekday
19560,2022-06-22,RT3,9,19,900,47.368421052631575,Wednesday,Weekday
16563,2022-06-22,RT3,10,20,1000,50.0,Wednesday,Weekday
18558,2022-06-22,RT3,10,26,1000,38.46153846153847,Wednesday,Weekday
16561,2022-06-22,RT3,12,21,1200,57.14285714285714,Wednesday,Weekday
17560,2022-06-22,RT3,12,25,1200,48.0,Wednesday,Weekday
18560,2022-06-22,RT3,12,24,1200,50.0,Wednesday,Weekday
17561,2022-06-22,RT3,11,19,1100,57.89473684210527,Wednesday,Weekday
18561,2022-06-22,RT3,11,25,1100,44.0,Wednesday,Weekday
17561,2022-06-22,RT4,2,4,200,50.0,Wednesday,Weekday
17562,2022-06-22,RT4,2,6,200,33.33333333333333,Wednesday,Weekday
19563,2022-06-22,RT4,2,6,200,33.33333333333333,Wednesday,Weekday
16558,2022-06-22,RT4,2,3,200,66.66666666666666,Wednesday,Weekday
17558,2022-06-22,RT4,4,6,400,66.66666666666666,Wednesday,Weekday
18561,2022-06-22,RT4,4,9,400,44.44444444444444,Wednesday,Weekday
16561,2022-06-22,RT4,5,10,500,50.0,Wednesday,Weekday
17560,2022-06-22,RT4,5,13,500,38.46153846153847,Wednesday,Weekday
17564,2022-06-22,RT4,5,17,500,29.411764705882355,Wednesday,Weekday
18560,2022-06-22,RT4,6,15,600,40.0,Wednesday,Weekday
19559,2022-06-22,RT4,1,3,100,33.33333333333333,Wednesday,Weekday
19560,2022-06-22,RT4,8,16,800,50.0,Wednesday,Weekday
18559,2022-06-22,RT4,6,19,600,31.57894736842105,Wednesday,Weekday
17563,2022-06-22,RT4,10,19,1000,52.63157894736842,Wednesday,Weekday
19562,2022-06-22,RT4,8,14,800,57.14285714285714,Wednesday,Weekday
17559,2022-06-22,RT4,7,14,700,50.0,Wednesday,Weekday
18558,2022-06-22,RT4,8,20,800,40.0,Wednesday,Weekday
18562,2022-06-22,RT4,11,20,1100,55.00000000000001,Wednesday,Weekday
18563,2022-06-22,RT4,7,18,700,38.88888888888889,Wednesday,Weekday
16563,2022-06-22,RT4,9,18,900,50.0,Wednesday,Weekday
16559,2022-06-22,RT4,9,18,900,50.0,Wednesday,Weekday
16562,2022-06-22,RT4,3,6,300,50.0,Wednesday,Weekday
16560,2022-06-22,RT4,3,7,300,42.857142857142854,Wednesday,Weekday
19558,2022-06-22,RT4,3,7,300,42.857142857142854,Wednesday,Weekday
19561,2022-06-22,RT4,3,7,300,42.857142857142854,Wednesday,Weekday
19563,2022-06-23,RT3,13,29,1300,44.827586206896555,Thursday,Weekday
18560,2022-06-23,RT1,15,30,1500,50.0,Thursday,Weekday
19562,2022-06-23,RT1,14,30,1400,46.666666666666664,Thursday,Weekday
19563,2022-06-23,RT1,11,30,1100,36.666666666666664,Thursday,Weekday
17558,2022-06-23,RT1,8,19,800,42.10526315789473,Thursday,Weekday
16558,2022-06-23,RT1,9,19,900,47.368421052631575,Thursday,Weekday
17560,2022-06-23,RT1,18,40,1800,45.0,Thursday,Weekday
19558,2022-06-23,RT1,11,40,1100,27.500000000000004,Thursday,Weekday
19560,2022-06-23,RT1,13,26,1300,50.0,Thursday,Weekday
17561,2022-06-23,RT1,16,26,1600,61.53846153846154,Thursday,Weekday
16560,2022-06-23,RT1,15,34,1500,44.11764705882353,Thursday,Weekday
16561,2022-06-23,RT1,9,18,900,50.0,Thursday,Weekday
16562,2022-06-23,RT1,16,31,1600,51.61290322580645,Thursday,Weekday
16563,2022-06-23,RT1,22,41,2200,53.65853658536586,Thursday,Weekday
17559,2022-06-23,RT1,14,32,1400,43.75,Thursday,Weekday
17562,2022-06-23,RT1,7,20,700,35.0,Thursday,Weekday
17563,2022-06-23,RT1,10,25,1000,40.0,Thursday,Weekday
18558,2022-06-23,RT1,6,15,600,40.0,Thursday,Weekday
18559,2022-06-23,RT1,16,42,1600,38.095238095238095,Thursday,Weekday
18561,2022-06-23,RT1,15,33,1500,45.45454545454545,Thursday,Weekday
18562,2022-06-23,RT1,16,38,1600,42.10526315789473,Thursday,Weekday
18563,2022-06-23,RT1,10,27,1000,37.03703703703704,Thursday,Weekday
19559,2022-06-23,RT1,10,24,1000,41.66666666666667,Thursday,Weekday
19561,2022-06-23,RT1,13,36,1300,36.11111111111111,Thursday,Weekday
17564,2022-06-23,RT1,5,16,500,31.25,Thursday,Weekday
19562,2022-06-23,RT2,11,23,1100,47.82608695652174,Thursday,Weekday
18563,2022-06-23,RT2,12,29,1200,41.37931034482759,Thursday,Weekday
17561,2022-06-23,RT2,21,36,2100,58.333333333333336,Thursday,Weekday
17558,2022-06-23,RT2,18,50,1800,36.0,Thursday,Weekday
16562,2022-06-23,RT2,18,43,1800,41.86046511627907,Thursday,Weekday
16561,2022-06-23,RT2,11,24,1100,45.83333333333333,Thursday,Weekday
16558,2022-06-23,RT2,11,22,1100,50.0,Thursday,Weekday
19560,2022-06-23,RT2,19,38,1900,50.0,Thursday,Weekday
16563,2022-06-23,RT2,19,38,1900,50.0,Thursday,Weekday
16559,2022-06-23,RT2,21,41,2100,51.21951219512195,Thursday,Weekday
19559,2022-06-23,RT2,21,41,2100,51.21951219512195,Thursday,Weekday
19558,2022-06-23,RT2,14,39,1400,35.8974358974359,Thursday,Weekday
17559,2022-06-23,RT2,20,39,2000,51.28205128205128,Thursday,Weekday
16560,2022-06-23,RT2,16,34,1600,47.05882352941176,Thursday,Weekday
18562,2022-06-23,RT2,17,34,1700,50.0,Thursday,Weekday
18559,2022-06-23,RT2,14,44,1400,31.818181818181817,Thursday,Weekday
17563,2022-06-23,RT2,26,44,2600,59.09090909090909,Thursday,Weekday
17562,2022-06-23,RT2,10,30,1000,33.33333333333333,Thursday,Weekday
18558,2022-06-23,RT2,12,30,1200,40.0,Thursday,Weekday
17564,2022-06-23,RT2,12,40,1200,30.0,Thursday,Weekday
18561,2022-06-23,RT2,19,40,1900,47.5,Thursday,Weekday
18560,2022-06-23,RT2,17,40,1700,42.5,Thursday,Weekday
17560,2022-06-23,RT2,20,45,2000,44.44444444444444,Thursday,Weekday
19561,2022-06-23,RT2,19,45,1900,42.22222222222222,Thursday,Weekday
19563,2022-06-23,RT2,18,45,1800,40.0,Thursday,Weekday
16559,2022-06-23,RT1,15,30,1500,50.0,Thursday,Weekday
19562,2022-06-23,RT3,15,29,1500,51.724137931034484,Thursday,Weekday
19561,2022-06-23,RT3,12,29,1200,41.37931034482759,Thursday,Weekday
18562,2022-06-23,RT3,15,29,1500,51.724137931034484,Thursday,Weekday
17558,2022-06-23,RT3,11,27,1100,40.74074074074074,Thursday,Weekday
17562,2022-06-23,RT3,9,27,900,33.33333333333333,Thursday,Weekday
19559,2022-06-23,RT3,10,27,1000,37.03703703703704,Thursday,Weekday
16559,2022-06-23,RT3,19,32,1900,59.375,Thursday,Weekday
16558,2022-06-23,RT3,4,8,400,50.0,Thursday,Weekday
16562,2022-06-23,RT3,7,18,700,38.88888888888889,Thursday,Weekday
19558,2022-06-23,RT3,7,21,700,33.33333333333333,Thursday,Weekday
17561,2022-06-23,RT3,8,19,800,42.10526315789473,Thursday,Weekday
18559,2022-06-23,RT3,8,23,800,34.78260869565217,Thursday,Weekday
17564,2022-06-23,RT3,8,24,800,33.33333333333333,Thursday,Weekday
18561,2022-06-23,RT3,13,25,1300,52.0,Thursday,Weekday
18560,2022-06-23,RT3,14,24,1400,58.333333333333336,Thursday,Weekday
16560,2022-06-23,RT3,9,20,900,45.0,Thursday,Weekday
17560,2022-06-23,RT3,9,25,900,36.0,Thursday,Weekday
17563,2022-06-23,RT3,9,16,900,56.25,Thursday,Weekday
16563,2022-06-23,RT3,10,20,1000,50.0,Thursday,Weekday
17559,2022-06-23,RT3,10,16,1000,62.5,Thursday,Weekday
18558,2022-06-23,RT3,10,26,1000,38.46153846153847,Thursday,Weekday
18563,2022-06-23,RT3,10,23,1000,43.47826086956522,Thursday,Weekday
19560,2022-06-23,RT3,10,19,1000,52.63157894736842,Thursday,Weekday
16561,2022-06-23,RT3,11,21,1100,52.38095238095239,Thursday,Weekday
17562,2022-06-23,RT4,2,6,200,33.33333333333333,Thursday,Weekday
19558,2022-06-23,RT4,2,7,200,28.57142857142857,Thursday,Weekday
19561,2022-06-23,RT4,2,7,200,28.57142857142857,Thursday,Weekday
16558,2022-06-23,RT4,2,3,200,66.66666666666666,Thursday,Weekday
16560,2022-06-23,RT4,4,7,400,57.14285714285714,Thursday,Weekday
16561,2022-06-23,RT4,5,10,500,50.0,Thursday,Weekday
17560,2022-06-23,RT4,5,13,500,38.46153846153847,Thursday,Weekday
18561,2022-06-23,RT4,5,9,500,55.55555555555556,Thursday,Weekday
17564,2022-06-23,RT4,6,17,600,35.294117647058826,Thursday,Weekday
19559,2022-06-23,RT4,1,3,100,33.33333333333333,Thursday,Weekday
18560,2022-06-23,RT4,8,15,800,53.333333333333336,Thursday,Weekday
19560,2022-06-23,RT4,8,16,800,50.0,Thursday,Weekday
18559,2022-06-23,RT4,6,19,600,31.57894736842105,Thursday,Weekday
17563,2022-06-23,RT4,8,19,800,42.10526315789473,Thursday,Weekday
19562,2022-06-23,RT4,7,14,700,50.0,Thursday,Weekday
17559,2022-06-23,RT4,7,14,700,50.0,Thursday,Weekday
18558,2022-06-23,RT4,10,20,1000,50.0,Thursday,Weekday
18562,2022-06-23,RT4,11,20,1100,55.00000000000001,Thursday,Weekday
18563,2022-06-23,RT4,8,18,800,44.44444444444444,Thursday,Weekday
16563,2022-06-23,RT4,8,18,800,44.44444444444444,Thursday,Weekday
16559,2022-06-23,RT4,9,18,900,50.0,Thursday,Weekday
16562,2022-06-23,RT4,3,6,300,50.0,Thursday,Weekday
17558,2022-06-23,RT4,3,6,300,50.0,Thursday,Weekday
19563,2022-06-23,RT4,3,6,300,50.0,Thursday,Weekday
17561,2022-06-23,RT4,3,4,300,75.0,Thursday,Weekday
16559,2022-06-24,RT1,14,30,1400,46.666666666666664,Friday,Weekday
18560,2022-06-24,RT1,15,30,1500,50.0,Friday,Weekday
19562,2022-06-24,RT1,16,30,1600,53.333333333333336,Friday,Weekday
19563,2022-06-24,RT1,13,30,1300,43.333333333333336,Friday,Weekday
17558,2022-06-24,RT1,7,19,700,36.84210526315789,Friday,Weekday
16558,2022-06-24,RT1,11,19,1100,57.89473684210527,Friday,Weekday
17560,2022-06-24,RT1,17,40,1700,42.5,Friday,Weekday
19558,2022-06-24,RT1,13,40,1300,32.5,Friday,Weekday
19560,2022-06-24,RT1,16,26,1600,61.53846153846154,Friday,Weekday
17561,2022-06-24,RT1,14,26,1400,53.84615384615385,Friday,Weekday
16560,2022-06-24,RT1,14,34,1400,41.17647058823529,Friday,Weekday
16561,2022-06-24,RT1,10,18,1000,55.55555555555556,Friday,Weekday
16562,2022-06-24,RT1,14,31,1400,45.16129032258064,Friday,Weekday
16563,2022-06-24,RT1,24,41,2400,58.536585365853654,Friday,Weekday
17559,2022-06-24,RT1,19,32,1900,59.375,Friday,Weekday
17562,2022-06-24,RT1,7,20,700,35.0,Friday,Weekday
17563,2022-06-24,RT1,13,25,1300,52.0,Friday,Weekday
18558,2022-06-24,RT1,6,15,600,40.0,Friday,Weekday
18559,2022-06-24,RT1,14,42,1400,33.33333333333333,Friday,Weekday
18561,2022-06-24,RT1,18,33,1800,54.54545454545454,Friday,Weekday
18562,2022-06-24,RT1,18,38,1800,47.368421052631575,Friday,Weekday
18563,2022-06-24,RT1,11,27,1100,40.74074074074074,Friday,Weekday
19559,2022-06-24,RT1,11,24,1100,45.83333333333333,Friday,Weekday
19561,2022-06-24,RT1,18,36,1800,50.0,Friday,Weekday
17564,2022-06-24,RT1,6,16,600,37.5,Friday,Weekday
19562,2022-06-24,RT2,10,23,1000,43.47826086956522,Friday,Weekday
18563,2022-06-24,RT2,13,29,1300,44.827586206896555,Friday,Weekday
17561,2022-06-24,RT2,17,36,1700,47.22222222222222,Friday,Weekday
17558,2022-06-24,RT2,22,50,2200,44.0,Friday,Weekday
16562,2022-06-24,RT2,19,43,1900,44.18604651162791,Friday,Weekday
16561,2022-06-24,RT2,11,24,1100,45.83333333333333,Friday,Weekday
16558,2022-06-24,RT2,11,22,1100,50.0,Friday,Weekday
19560,2022-06-24,RT2,18,38,1800,47.368421052631575,Friday,Weekday
16563,2022-06-24,RT2,20,38,2000,52.63157894736842,Friday,Weekday
16559,2022-06-24,RT2,20,41,2000,48.78048780487805,Friday,Weekday
19559,2022-06-24,RT2,16,41,1600,39.02439024390244,Friday,Weekday
19558,2022-06-24,RT2,13,39,1300,33.33333333333333,Friday,Weekday
17559,2022-06-24,RT2,23,39,2300,58.97435897435898,Friday,Weekday
16560,2022-06-24,RT2,13,34,1300,38.23529411764706,Friday,Weekday
18562,2022-06-24,RT2,18,34,1800,52.94117647058824,Friday,Weekday
18559,2022-06-24,RT2,12,44,1200,27.27272727272727,Friday,Weekday
17563,2022-06-24,RT2,23,44,2300,52.27272727272727,Friday,Weekday
17562,2022-06-24,RT2,9,30,900,30.0,Friday,Weekday
18558,2022-06-24,RT2,12,30,1200,40.0,Friday,Weekday
17564,2022-06-24,RT2,15,40,1500,37.5,Friday,Weekday
18561,2022-06-24,RT2,18,40,1800,45.0,Friday,Weekday
18560,2022-06-24,RT2,19,40,1900,47.5,Friday,Weekday
17560,2022-06-24,RT2,22,45,2200,48.888888888888886,Friday,Weekday
19561,2022-06-24,RT2,21,45,2100,46.666666666666664,Friday,Weekday
19563,2022-06-24,RT2,19,45,1900,42.22222222222222,Friday,Weekday
19563,2022-06-24,RT3,13,29,1300,44.827586206896555,Friday,Weekday
19562,2022-06-24,RT3,16,29,1600,55.172413793103445,Friday,Weekday
19561,2022-06-24,RT3,12,29,1200,41.37931034482759,Friday,Weekday
18562,2022-06-24,RT3,15,29,1500,51.724137931034484,Friday,Weekday
17558,2022-06-24,RT3,11,27,1100,40.74074074074074,Friday,Weekday
17562,2022-06-24,RT3,8,27,800,29.629629629629626,Friday,Weekday
19559,2022-06-24,RT3,12,27,1200,44.44444444444444,Friday,Weekday
16559,2022-06-24,RT3,16,32,1600,50.0,Friday,Weekday
16558,2022-06-24,RT3,4,8,400,50.0,Friday,Weekday
17563,2022-06-24,RT3,7,16,700,43.75,Friday,Weekday
17559,2022-06-24,RT3,8,16,800,50.0,Friday,Weekday
18559,2022-06-24,RT3,8,23,800,34.78260869565217,Friday,Weekday
19558,2022-06-24,RT3,8,21,800,38.095238095238095,Friday,Weekday
19560,2022-06-24,RT3,8,19,800,42.10526315789473,Friday,Weekday
16561,2022-06-24,RT3,14,21,1400,66.66666666666666,Friday,Weekday
16560,2022-06-24,RT3,9,20,900,45.0,Friday,Weekday
17561,2022-06-24,RT3,9,19,900,47.368421052631575,Friday,Weekday
18563,2022-06-24,RT3,9,23,900,39.130434782608695,Friday,Weekday
17564,2022-06-24,RT3,9,24,900,37.5,Friday,Weekday
16562,2022-06-24,RT3,10,18,1000,55.55555555555556,Friday,Weekday
17560,2022-06-24,RT3,10,25,1000,40.0,Friday,Weekday
18558,2022-06-24,RT3,12,26,1200,46.15384615384615,Friday,Weekday
18560,2022-06-24,RT3,12,24,1200,50.0,Friday,Weekday
18561,2022-06-24,RT3,12,25,1200,48.0,Friday,Weekday
16563,2022-06-24,RT3,11,20,1100,55.00000000000001,Friday,Weekday
16562,2022-06-24,RT4,2,6,200,33.33333333333333,Friday,Weekday
17561,2022-06-24,RT4,2,4,200,50.0,Friday,Weekday
17562,2022-06-24,RT4,2,6,200,33.33333333333333,Friday,Weekday
19558,2022-06-24,RT4,2,7,200,28.57142857142857,Friday,Weekday
19563,2022-06-24,RT4,2,6,200,33.33333333333333,Friday,Weekday
19559,2022-06-24,RT4,2,3,200,66.66666666666666,Friday,Weekday
16558,2022-06-24,RT4,2,3,200,66.66666666666666,Friday,Weekday
18561,2022-06-24,RT4,4,9,400,44.44444444444444,Friday,Weekday
16561,2022-06-24,RT4,5,10,500,50.0,Friday,Weekday
17560,2022-06-24,RT4,5,13,500,38.46153846153847,Friday,Weekday
17564,2022-06-24,RT4,6,17,600,35.294117647058826,Friday,Weekday
18560,2022-06-24,RT4,7,15,700,46.666666666666664,Friday,Weekday
19560,2022-06-24,RT4,9,16,900,56.25,Friday,Weekday
18559,2022-06-24,RT4,6,19,600,31.57894736842105,Friday,Weekday
17563,2022-06-24,RT4,8,19,800,42.10526315789473,Friday,Weekday
19562,2022-06-24,RT4,8,14,800,57.14285714285714,Friday,Weekday
17559,2022-06-24,RT4,6,14,600,42.857142857142854,Friday,Weekday
18558,2022-06-24,RT4,9,20,900,45.0,Friday,Weekday
18562,2022-06-24,RT4,8,20,800,40.0,Friday,Weekday
18563,2022-06-24,RT4,8,18,800,44.44444444444444,Friday,Weekday
16563,2022-06-24,RT4,10,18,1000,55.55555555555556,Friday,Weekday
16559,2022-06-24,RT4,9,18,900,50.0,Friday,Weekday
17558,2022-06-24,RT4,3,6,300,50.0,Friday,Weekday
16560,2022-06-24,RT4,3,7,300,42.857142857142854,Friday,Weekday
19561,2022-06-24,RT4,3,7,300,42.857142857142854,Friday,Weekday
16559,2022-06-25,RT1,20,30,2000,66.66666666666666,Saturday,Weekend
18560,2022-06-25,RT1,22,30,2200,73.33333333333333,Saturday,Weekend
19562,2022-06-25,RT1,21,30,2100,70.0,Saturday,Weekend
19563,2022-06-25,RT1,19,30,1900,63.33333333333333,Saturday,Weekend
17558,2022-06-25,RT1,10,19,1000,52.63157894736842,Saturday,Weekend
16558,2022-06-25,RT1,14,19,1400,73.68421052631578,Saturday,Weekend
17560,2022-06-25,RT1,26,40,2600,65.0,Saturday,Weekend
19558,2022-06-25,RT1,24,40,2400,60.0,Saturday,Weekend
19560,2022-06-25,RT1,18,26,1800,69.23076923076923,Saturday,Weekend
17561,2022-06-25,RT1,20,26,2000,76.92307692307693,Saturday,Weekend
16560,2022-06-25,RT1,20,34,2000,58.82352941176471,Saturday,Weekend
16561,2022-06-25,RT1,14,18,1400,77.77777777777779,Saturday,Weekend
16562,2022-06-25,RT1,18,31,1800,58.06451612903226,Saturday,Weekend
16563,2022-06-25,RT1,31,41,3100,75.60975609756098,Saturday,Weekend
17559,2022-06-25,RT1,22,32,2200,68.75,Saturday,Weekend
17562,2022-06-25,RT1,9,20,900,45.0,Saturday,Weekend
17563,2022-06-25,RT1,16,25,1600,64.0,Saturday,Weekend
18558,2022-06-25,RT1,9,15,900,60.0,Saturday,Weekend
18559,2022-06-25,RT1,25,42,2500,59.523809523809526,Saturday,Weekend
18561,2022-06-25,RT1,28,33,2800,84.84848484848484,Saturday,Weekend
18562,2022-06-25,RT1,27,38,2700,71.05263157894737,Saturday,Weekend
18563,2022-06-25,RT1,15,27,1500,55.55555555555556,Saturday,Weekend
19559,2022-06-25,RT1,13,24,1300,54.166666666666664,Saturday,Weekend
19561,2022-06-25,RT1,23,36,2300,63.888888888888886,Saturday,Weekend
